"Date","Session Id","Client","Object Type","Specification","Mountpoint","Description","Status","Mode","Start Time","End Time","Duration","size","protection"
"02-02-2022","2022/02/01-59","usplsrcsh558.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/pwcard_fls","usplsrcsh558.rcu.svcs.entsvcs.net [/pwcard_fls]","Completed","incr","02/01/22 19:00:35","02/01/22 19:04:12","0:03","8045646","03/03/22 19:04:12"
"02-02-2022","2022/02/01-59","usplsrcsh557.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/var/crash","usplsrcsh557.rcu.svcs.entsvcs.net [/var/crash]","Completed","incr","02/01/22 19:03:49","02/01/22 19:03:50","0:00","20","03/03/22 19:03:50"
"02-02-2022","2022/02/01-59","usplsrcsh558.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/var/crash","usplsrcsh558.rcu.svcs.entsvcs.net [/var/crash]","Completed","incr","02/01/22 19:03:52","02/01/22 19:03:52","0:00","20","03/03/22 19:03:52"
"02-02-2022","2022/02/01-59","usplsrcsh557.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/ogg_files","usplsrcsh557.rcu.svcs.entsvcs.net [/ogg_files]","Completed","incr","02/01/22 19:03:54","02/01/22 19:04:08","0:00","925351","03/03/22 19:04:08"
"02-02-2022","2022/02/01-59","usplsrcsh558.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/ogg_files","usplsrcsh558.rcu.svcs.entsvcs.net [/ogg_files]","Completed","incr","02/01/22 19:04:10","02/01/22 19:04:22","0:00","925351","03/03/22 19:04:22"
"02-02-2022","2022/02/01-59","usplsrcsh557.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/orabkp","usplsrcsh557.rcu.svcs.entsvcs.net [/orabkp]","Completed","incr","02/01/22 19:04:14","02/01/22 19:04:42","0:00","154144","03/03/22 19:04:42"
"02-02-2022","2022/02/01-59","usplsrcsh558.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/orabkp","usplsrcsh558.rcu.svcs.entsvcs.net [/orabkp]","Completed","incr","02/01/22 19:04:24","02/01/22 19:04:25","0:00","27916","03/03/22 19:04:25"
"02-02-2022","2022/02/01-59","usplsrcsh557.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/oem13c","usplsrcsh557.rcu.svcs.entsvcs.net [/oem13c]","Completed","incr","02/01/22 19:04:27","02/01/22 19:04:38","0:00","474808","03/03/22 19:04:38"
"02-02-2022","2022/02/01-59","usplsrcsh558.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/oem13c","usplsrcsh558.rcu.svcs.entsvcs.net [/oem13c]","Completed","incr","02/01/22 19:04:40","02/01/22 19:04:47","0:00","672174","03/03/22 19:04:47"
"02-02-2022","2022/02/01-59","usplsrcsh557.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/boot","usplsrcsh557.rcu.svcs.entsvcs.net [/boot]","Completed","incr","02/01/22 19:04:44","02/01/22 19:04:44","0:00","36","03/03/22 19:04:44"
"02-02-2022","2022/02/01-59","usplsrcsh558.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/boot","usplsrcsh558.rcu.svcs.entsvcs.net [/boot]","Completed","incr","02/01/22 19:04:46","02/01/22 19:04:47","0:00","36","03/03/22 19:04:47"
"02-02-2022","2022/02/01-59","usplsrcsh557.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/home","usplsrcsh557.rcu.svcs.entsvcs.net [/home]","Completed","incr","02/01/22 19:04:49","02/01/22 19:04:49","0:00","974","03/03/22 19:04:49"
"02-02-2022","2022/02/01-59","usplsrcsh558.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/home","usplsrcsh558.rcu.svcs.entsvcs.net [/home]","Completed","incr","02/01/22 19:04:49","02/01/22 19:04:49","0:00","880","03/03/22 19:04:49"
"02-02-2022","2022/02/01-59","usplsrcsh557.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/tmp","usplsrcsh557.rcu.svcs.entsvcs.net [/tmp]","Completed","incr","02/01/22 19:04:51","02/01/22 19:04:51","0:00","8266","03/03/22 19:04:51"
"02-02-2022","2022/02/01-59","usplsrcsh558.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/tmp","usplsrcsh558.rcu.svcs.entsvcs.net [/tmp]","Completed","incr","02/01/22 19:04:51","02/01/22 19:04:52","0:00","13463","03/03/22 19:04:52"
"02-02-2022","2022/02/01-59","usplsrcsh557.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/var","usplsrcsh557.rcu.svcs.entsvcs.net [/var]","Completed","incr","02/01/22 19:04:53","02/01/22 19:05:11","0:00","1859140","03/03/22 19:05:11"
"02-02-2022","2022/02/01-59","usplsrcsh558.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/var","usplsrcsh558.rcu.svcs.entsvcs.net [/var]","Completed","incr","02/01/22 19:04:54","02/01/22 19:05:01","0:00","514024","03/03/22 19:05:01"
"02-02-2022","2022/02/01-59","usplsrcsh557.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/u01","usplsrcsh557.rcu.svcs.entsvcs.net [/u01]","Completed","incr","02/01/22 19:05:03","02/01/22 19:10:00","0:04","19233971","03/03/22 19:10:00"
"02-02-2022","2022/02/01-59","usplsrcsh558.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/u01","usplsrcsh558.rcu.svcs.entsvcs.net [/u01]","Completed","incr","02/01/22 19:05:13","02/01/22 19:28:06","0:22","143152848","03/03/22 19:28:06"
"02-02-2022","2022/02/01-59","usplsrcsh557.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/oem","usplsrcsh557.rcu.svcs.entsvcs.net [/oem]","Completed","incr","02/01/22 19:10:02","02/01/22 19:10:04","0:00","122204","03/03/22 19:10:04"
"02-02-2022","2022/02/01-59","usplsrcsh558.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/oem","usplsrcsh558.rcu.svcs.entsvcs.net [/oem]","Completed","incr","02/01/22 19:10:06","02/01/22 19:11:15","0:01","8049759","03/03/22 19:11:15"
"02-02-2022","2022/02/01-59","usplsrcsh557.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/osw","usplsrcsh557.rcu.svcs.entsvcs.net [/osw]","Completed","incr","02/01/22 19:11:17","02/01/22 19:11:36","0:00","2177419","03/03/22 19:11:36"
"02-02-2022","2022/02/01-59","usplsrcsh558.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/osw","usplsrcsh558.rcu.svcs.entsvcs.net [/osw]","Completed","incr","02/01/22 19:11:38","02/01/22 19:11:55","0:00","1869131","03/03/22 19:11:55"
"02-02-2022","2022/02/01-59","usplsrcsh557.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/","usplsrcsh557.rcu.svcs.entsvcs.net [/]","Completed","incr","02/01/22 19:11:57","02/01/22 19:12:01","0:00","77090","03/03/22 19:12:01"
"02-02-2022","2022/02/01-59","usplsrcsh558.rcu.svcs.entsvcs.net","FileSystem","RCU_FS_LX_02_ON_1930","/","usplsrcsh558.rcu.svcs.entsvcs.net [/]","Completed","incr","02/01/22 19:12:03","02/01/22 19:12:06","0:00","76831","03/03/22 19:12:06"
"02-02-2022","2022/02/01-60","ustxacsaplp05v.apll.com","WinFS","APLL_FS_ACS123_WIN_OFF_13_1900","/?/Volume{b3bb576e-6c84-11e7-80ba-806e6f6e6963}","ustxacsaplp05v.apll.com [\\?\Volume{b3bb576e-6c84-11e7-80ba-806e6f6e6963}\]","Completed","incr","02/01/22 19:00:06","02/01/22 19:01:01","0:00","24","03/03/22 19:01:01"
"02-02-2022","2022/02/01-60","ustxacsapwp01p.apllacs.com","WinFS","APLL_FS_ACS123_WIN_OFF_13_1900","/CONFIGURATION","ustxacsapwp01p.apllacs.com [/CONFIGURATION]","Completed","incr","02/01/22 19:00:07","02/01/22 19:59:35","0:59","19785722","03/03/22 19:59:35"
"02-02-2022","2022/02/01-60","ustxacsaplp05v.apll.com","WinFS","APLL_FS_ACS123_WIN_OFF_13_1900","/CONFIGURATION","ustxacsaplp05v.apll.com [/CONFIGURATION]","Completed","incr","02/01/22 19:01:06","02/01/22 19:10:35","0:09","9697222","03/03/22 19:10:35"
"02-02-2022","2022/02/01-60","ustxacsapwp01p.apllacs.com","WinFS","APLL_FS_ACS123_WIN_OFF_13_1900","/C","ustxacsapwp01p.apllacs.com [/C]","Completed","incr","02/01/22 19:10:42","02/01/22 19:19:04","0:08","3677072","03/03/22 19:19:04"
"02-02-2022","2022/02/01-60","ustxacsaplp05v.apll.com","WinFS","APLL_FS_ACS123_WIN_OFF_13_1900","/C","ustxacsaplp05v.apll.com [/C]","Completed","incr","02/01/22 19:19:11","02/01/22 19:22:45","0:03","1495177","03/03/22 19:22:45"
"02-02-2022","2022/02/01-61","usplsrcu519","FileSystem","RCU_FS_LX_01_ON_1900","/var/log/audit","usplsrcu519 [/var/log/audit]","Completed","incr","02/01/22 19:00:19","02/01/22 19:00:20","0:00","9556","03/03/22 19:00:20"
"02-02-2022","2022/02/01-61","usplsrcu520","FileSystem","RCU_FS_LX_01_ON_1900","/var/log/audit","usplsrcu520 [/var/log/audit]","Completed","incr","02/01/22 19:00:19","02/01/22 19:00:21","0:00","7641","03/03/22 19:00:21"
"02-02-2022","2022/02/01-61","usplsrcu525","FileSystem","RCU_FS_LX_01_ON_1900","/var/log/audit","usplsrcu525 [/var/log/audit]","Completed","incr","02/01/22 19:00:20","02/01/22 19:00:22","0:00","33835","03/03/22 19:00:22"
"02-02-2022","2022/02/01-61","usplsrcu526","FileSystem","RCU_FS_LX_01_ON_1900","/var/log/audit","usplsrcu526 [/var/log/audit]","Completed","incr","02/01/22 19:00:21","02/01/22 19:00:23","0:00","55785","03/03/22 19:00:23"
"02-02-2022","2022/02/01-61","usplsrcu519","FileSystem","RCU_FS_LX_01_ON_1900","/opt/autosys","usplsrcu519 [/opt/autosys]","Completed","incr","02/01/22 19:00:21","02/01/22 19:00:22","0:00","20","03/03/22 19:00:22"
"02-02-2022","2022/02/01-61","usplsrcu520","FileSystem","RCU_FS_LX_01_ON_1900","/opt/pwrcard","usplsrcu520 [/opt/pwrcard]","Completed","incr","02/01/22 19:00:22","02/01/22 19:00:25","0:00","61230","03/03/22 19:00:25"
"02-02-2022","2022/02/01-61","usplsrcu525","FileSystem","RCU_FS_LX_01_ON_1900","/opt/pwrcard","usplsrcu525 [/opt/pwrcard]","Completed","incr","02/01/22 19:00:23","02/01/22 19:00:46","0:00","1396660","03/03/22 19:00:46"
"02-02-2022","2022/02/01-61","usplsrcu526","FileSystem","RCU_FS_LX_01_ON_1900","/opt/autosys","usplsrcu526 [/opt/autosys]","Completed","incr","02/01/22 19:00:24","02/01/22 19:00:24","0:00","1779","03/03/22 19:00:24"
"02-02-2022","2022/02/01-61","usplsrcu519","FileSystem","RCU_FS_LX_01_ON_1900","/opt/pwrcard","usplsrcu519 [/opt/pwrcard]","Completed","incr","02/01/22 19:00:24","02/01/22 19:00:30","0:00","150617","03/03/22 19:00:30"
"02-02-2022","2022/02/01-61","usplsrcu520","FileSystem","RCU_FS_LX_01_ON_1900","/opt/autosys","usplsrcu520 [/opt/autosys]","Completed","incr","02/01/22 19:00:25","02/01/22 19:00:26","0:00","20","03/03/22 19:00:26"
"02-02-2022","2022/02/01-61","usplsrcu525","FileSystem","RCU_FS_LX_01_ON_1900","/opt/autosys","usplsrcu525 [/opt/autosys]","Completed","incr","02/01/22 19:00:26","02/01/22 19:00:26","0:00","1548","03/03/22 19:00:26"
"02-02-2022","2022/02/01-61","usplsrcu526","FileSystem","RCU_FS_LX_01_ON_1900","/opt/pwrcard","usplsrcu526 [/opt/pwrcard]","Completed","incr","02/01/22 19:00:27","02/01/22 19:00:28","0:00","35532","03/03/22 19:00:28"
"02-02-2022","2022/02/01-61","usplsrcu519","FileSystem","RCU_FS_LX_01_ON_1900","/opt/jboss","usplsrcu519 [/opt/jboss]","Completed","incr","02/01/22 19:00:28","02/01/22 19:00:33","0:00","246634","03/03/22 19:00:33"
"02-02-2022","2022/02/01-61","usplsrcu520","FileSystem","RCU_FS_LX_01_ON_1900","/opt/jboss","usplsrcu520 [/opt/jboss]","Completed","incr","02/01/22 19:00:28","02/01/22 19:00:32","0:00","193970","03/03/22 19:00:32"
"02-02-2022","2022/02/01-61","usplsrcu525","FileSystem","RCU_FS_LX_01_ON_1900","/var/crash","usplsrcu525 [/var/crash]","Completed","incr","02/01/22 19:00:30","02/01/22 19:00:30","0:00","32","03/03/22 19:00:30"
"02-02-2022","2022/02/01-61","usplsrcu526","FileSystem","RCU_FS_LX_01_ON_1900","/opt/jboss","usplsrcu526 [/opt/jboss]","Completed","incr","02/01/22 19:00:32","02/01/22 19:00:35","0:00","131444","03/03/22 19:00:35"
